date,district,day_of_week,is_holiday,temperature_c,humidity_pct,customer_count,distributed_solar_mw,peak_load_mw,overload_flag
2025-04-07,Khlong Toei,5,0,33.6,50,50584,3.4,190,1
2025-04-07,Lat Phrao,5,0,34.9,74,49603,5.9,190,1
2025-04-07,Phaya Thai,5,0,36.1,81,47333,4.9,190,1
2025-04-07,Thon Buri,5,0,36,73,35737,3.5,179.2,1
2025-04-08,Bang Kapi,6,0,35.1,73,61011,4.9,190,1
2025-04-08,Bang Khen,6,0,33,70,47633,3.7,190,1
2025-04-08,Bang Kho Laem,6,0,35.3,79,36924,4.4,185.4,1
2025-04-08,Din Daeng,6,0,38.7,73,49369,4.2,190,1
2025-04-08,Khlong Toei,6,0,33.6,79,50496,4.1,190,1
2025-04-08,Lat Phrao,6,0,35.6,71,52676,3.6,190,1
2025-04-08,Phaya Thai,6,0,35.5,76,56251,3.8,190,1
2025-04-08,Thon Buri,6,0,31.6,62,40808,3.5,190,1
2025-04-09,Bang Kapi,0,0,31.1,70,49962,6.3,190,1
2025-04-09,Bang Khen,0,0,33.9,87,37830,7,190,1
2025-04-09,Bang Kho Laem,0,0,35.6,72,51090,3.6,190,1
2025-04-09,Din Daeng,0,0,32.7,65,48016,3.2,190,1
2025-04-09,Khlong Toei,0,0,34.1,70,58231,4,190,1
2025-04-09,Lat Phrao,0,0,31.7,69,28938,3.9,181.4,1
2025-04-09,Phaya Thai,0,0,34,55,50661,4.5,190,1
2025-04-09,Thon Buri,0,0,33.1,68,42975,4.5,181.2,1
2025-04-10,Bang Kapi,1,1,34,74,52258,3.6,190,1
2025-04-10,Bang Khen,1,1,33.4,62,34918,4.2,190,1
2025-04-10,Bang Kho Laem,1,1,37.5,74,43383,5.1,185.1,1
2025-04-10,Din Daeng,1,1,34.7,67,47712,4.2,190,1
2025-04-10,Khlong Toei,1,1,32.9,68,54818,4.8,190,1
2025-04-10,Lat Phrao,1,1,37.4,69,51062,4.8,190,1
2025-04-10,Phaya Thai,1,1,35.9,87,55692,3,190,1
2025-04-10,Thon Buri,1,1,39.4,61,35136,5.5,190,1
2025-04-11,Bang Kapi,2,0,36.1,92,49196,5.7,190,1
2025-04-11,Bang Khen,2,0,34.9,57,51117,4.3,190,1
2025-04-11,Bang Kho Laem,2,0,37.4,79,42833,5.8,190,1
2025-04-11,Din Daeng,2,0,37.9,75,42171,5.4,190,1
2025-04-11,Khlong Toei,2,0,33.1,57,41403,4.7,190,1
2025-04-11,Lat Phrao,2,0,35.6,75,39228,6.2,190,1
2025-04-11,Phaya Thai,2,0,34.7,86,43791,5,190,1
2025-04-11,Thon Buri,2,0,30.8,77,41035,4.2,178.3,1
2025-04-12,Bang Kapi,3,0,38.7,73,52303,4.4,190,1
2025-04-12,Bang Khen,3,0,35.6,68,41527,5.3,190,1
2025-04-12,Bang Kho Laem,3,0,36.3,79,32039,5.4,190,1
2025-04-12,Din Daeng,3,0,33.3,65,52136,2.1,190,1
2025-04-12,Khlong Toei,3,0,37.3,65,53976,4.9,190,1
2025-04-12,Lat Phrao,3,0,35.3,75,51093,4.4,190,1
2025-04-12,Phaya Thai,3,0,34.8,68,51004,3.9,190,1
2025-04-12,Thon Buri,3,0,35.4,68,39391,5.1,190,1
2025-04-13,Bang Kapi,4,0,33.5,69,52940,3.6,185.9,1
2025-04-13,Bang Khen,4,0,35.7,83,34574,6.1,190,1
2025-04-13,Bang Kho Laem,4,0,32.4,76,36587,2.8,184.4,1
2025-04-13,Din Daeng,4,0,33.4,81,49809,3,190,1
2025-04-13,Khlong Toei,4,0,30.7,74,54716,6.1,190,1
2025-04-13,Lat Phrao,4,0,37.2,78,59191,3.5,190,1
2025-04-13,Phaya Thai,4,0,30.2,68,42138,4.9,190,1
2025-04-13,Thon Buri,4,0,36.5,72,35923,4,190,1
2025-04-14,Bang Kapi,5,0,30.4,65,38970,6.2,185.9,1
2025-04-14,Bang Khen,5,0,34.9,71,49206,4.3,184.8,1
2025-04-14,Bang Kho Laem,5,0,36.3,67,39963,5.2,184.8,1
2025-04-14,Din Daeng,5,0,31.9,76,52166,3.4,190,1
2025-04-14,Khlong Toei,5,0,35.7,81,44299,2.3,190,1
2025-04-14,Lat Phrao,5,0,37.4,71,48862,4.2,190,1
2025-04-14,Phaya Thai,5,0,31.8,71,57512,4.2,190,1
2025-04-14,Thon Buri,5,0,35.1,76,38411,2.2,190,1
2025-04-15,Bang Kapi,6,1,37.7,72,47084,5.8,190,1
2025-04-15,Bang Khen,6,1,32,77,41250,2.7,165.4,1
2025-04-15,Bang Kho Laem,6,1,35.9,75,37366,6.7,190,1
2025-04-15,Din Daeng,6,1,34.4,77,42368,4.7,178.3,1
2025-04-15,Khlong Toei,6,1,36.2,79,52956,4.4,190,1
2025-04-15,Lat Phrao,6,1,36.2,67,53461,4.8,190,1
2025-04-15,Phaya Thai,6,1,35.1,72,34569,4.5,190,1
2025-04-15,Thon Buri,6,1,35.4,69,36859,6.4,186.2,1
2025-04-16,Bang Kapi,0,0,30.7,86,54508,4.1,190,1
2025-04-16,Bang Khen,0,0,37.4,95,47490,7.7,190,1
2025-04-16,Bang Kho Laem,0,0,33.6,81,40820,5.7,190,1
2025-04-16,Din Daeng,0,0,33.6,71,50568,5.4,190,1
2025-04-16,Khlong Toei,0,0,34.9,65,60675,3.6,190,1
2025-04-16,Lat Phrao,0,0,33.7,73,40417,4.5,189.5,1
2025-04-16,Phaya Thai,0,0,31.3,78,44210,4.8,190,1
2025-04-16,Thon Buri,0,0,35,62,36820,6.7,190,1
2025-04-17,Bang Kapi,1,0,37.1,80,51071,5.1,190,1
2025-04-17,Bang Khen,1,0,34.3,68,43328,4.5,190,1
2025-04-17,Bang Kho Laem,1,0,30.5,70,47656,5.7,180.3,1
2025-04-17,Din Daeng,1,0,39.2,60,42033,4.2,190,1
2025-04-17,Khlong Toei,1,0,35.5,74,55406,1,190,1
2025-04-17,Lat Phrao,1,0,31.5,75,38635,4,190,1
2025-04-17,Phaya Thai,1,0,32.2,53,63708,4.3,190,1
2025-04-17,Thon Buri,1,0,35.7,60,50268,7.3,190,1
2025-04-18,Bang Kapi,2,0,35.9,72,40235,5,190,1
2025-04-18,Bang Khen,2,0,32.9,81,48965,5.3,190,1
2025-04-18,Bang Kho Laem,2,0,36.7,87,52098,1.3,190,1
2025-04-18,Din Daeng,2,0,34.5,83,41561,1,190,1
2025-04-18,Khlong Toei,2,0,33.7,70,38525,3.8,190,1
2025-04-18,Lat Phrao,2,0,33.7,75,55714,2.9,190,1
2025-04-18,Phaya Thai,2,0,35.4,65,53063,2.8,190,1
2025-04-18,Thon Buri,2,0,30.8,81,42807,3.2,172.4,1
2025-04-19,Bang Kapi,3,0,33.8,85,48473,8.3,190,1
2025-04-19,Bang Khen,3,0,36.2,86,53820,5.5,190,1
2025-04-19,Bang Kho Laem,3,0,31.2,76,43839,4.9,189.2,1
2025-04-19,Din Daeng,3,0,34.7,70,41798,6,190,1
2025-04-19,Khlong Toei,3,0,35.5,70,51166,5.4,190,1
2025-04-19,Lat Phrao,3,0,35.5,69,49820,4.9,190,1
2025-04-19,Phaya Thai,3,0,38.1,70,62135,3.6,190,1
2025-04-19,Thon Buri,3,0,34,73,36330,4.8,190,1
2025-04-20,Bang Kapi,4,0,32.1,87,41150,5.7,190,1
2025-04-20,Bang Khen,4,0,39.5,81,44890,3.5,190,1
2025-04-20,Bang Kho Laem,4,0,36.3,60,30731,4.3,190,1
2025-04-20,Din Daeng,4,0,32.1,81,47396,4.9,186.3,1
2025-04-20,Khlong Toei,4,0,35.6,67,39717,2.1,190,1
2025-04-20,Lat Phrao,4,0,34.2,65,45157,3.2,190,1
2025-04-20,Phaya Thai,4,0,34.5,75,44039,3.4,190,1
2025-04-20,Thon Buri,4,0,35.3,79,37232,6.6,190,1
2025-04-21,Bang Kapi,5,0,31.3,73,40795,3.6,190,1
2025-04-21,Bang Khen,5,0,33.9,78,43101,5.1,186.8,1
2025-04-21,Bang Kho Laem,5,0,35.7,80,40585,6,190,1
2025-04-21,Din Daeng,5,0,32.8,64,35353,3.2,190,1
2025-04-21,Khlong Toei,5,0,32.6,80,45198,7.1,190,1
2025-04-21,Lat Phrao,5,0,33.3,82,43661,5.2,190,1
2025-04-21,Phaya Thai,5,0,33.7,71,38118,4,190,1
2025-04-21,Thon Buri,5,0,38,69,42580,1.8,190,1
2025-04-22,Bang Kapi,6,0,32.2,71,57622,5.7,188.5,1
2025-04-22,Bang Khen,6,0,33.9,71,32951,5.9,190,1
2025-04-22,Bang Kho Laem,6,0,37.7,63,26059,5.7,189.6,1
2025-04-22,Din Daeng,6,0,35,83,41934,6,190,1
2025-04-22,Khlong Toei,6,0,29.9,91,58153,5.1,190,1
2025-04-22,Lat Phrao,6,0,33,71,33660,3.2,182.9,1
2025-04-22,Phaya Thai,6,0,33.8,68,44119,3.6,190,1
2025-04-22,Thon Buri,6,0,35.4,87,41744,5.8,190,1
2025-04-23,Bang Kapi,0,0,33.1,77,34211,3.3,190,1
2025-04-23,Bang Khen,0,0,36.1,67,38480,3.3,190,1
2025-04-23,Bang Kho Laem,0,0,34.8,68,38712,4.1,190,1
2025-04-23,Din Daeng,0,0,34.3,88,42119,4.9,190,1
2025-04-23,Khlong Toei,0,0,34.4,74,62862,5.7,190,1
2025-04-23,Lat Phrao,0,0,35.8,84,51028,4.2,190,1
2025-04-23,Phaya Thai,0,0,34.4,77,50483,2.3,190,1
2025-04-23,Thon Buri,0,0,33.3,63,29650,7.3,182.1,1
2025-04-24,Bang Kapi,1,0,32.1,86,39696,4.3,190,1
2025-04-24,Bang Khen,1,0,33,71,47214,6,190,1
2025-04-24,Bang Kho Laem,1,0,30.8,70,39560,5.1,180.6,1
2025-04-24,Din Daeng,1,0,33.7,73,48422,3.4,190,1
2025-04-24,Khlong Toei,1,0,33,91,45433,3.5,190,1
2025-04-24,Lat Phrao,1,0,35.4,74,37300,5.5,190,1
2025-04-24,Phaya Thai,1,0,35.1,68,53093,2.7,190,1
2025-04-24,Thon Buri,1,0,33.8,72,45552,3.9,190,1
2025-04-25,Bang Kapi,2,0,34.7,68,50524,3,190,1
2025-04-25,Bang Khen,2,0,34.9,79,36948,6.3,190,1
2025-04-25,Bang Kho Laem,2,0,36.1,56,39712,7.5,190,1
2025-04-25,Din Daeng,2,0,32.6,67,49983,6.3,185.9,1
2025-04-25,Khlong Toei,2,0,32.1,71,46900,5,190,1
2025-04-25,Lat Phrao,2,0,35.7,65,43366,3.8,190,1
2025-04-25,Phaya Thai,2,0,33.5,61,54597,4.6,190,1
2025-04-25,Thon Buri,2,0,36.2,81,37961,2.2,190,1
2025-04-26,Bang Kapi,3,0,37.7,76,44569,4.9,190,1
2025-04-26,Bang Khen,3,0,30.6,70,44277,4.2,190,1
2025-04-26,Bang Kho Laem,3,0,32.8,81,33654,6.3,187.5,1
2025-04-26,Din Daeng,3,0,37.2,78,43740,5.9,190,1
2025-04-26,Khlong Toei,3,0,34,82,51036,4,190,1
2025-04-26,Lat Phrao,3,0,32.5,76,45839,5.3,190,1
2025-04-26,Phaya Thai,3,0,34.4,82,50892,4.5,190,1
2025-04-26,Thon Buri,3,0,35,55,42643,4,180.9,1
2025-04-27,Bang Kapi,4,0,36.8,69,46744,5.4,190,1
2025-04-27,Bang Khen,4,0,35.7,50,24116,5.5,188.2,1
2025-04-27,Bang Kho Laem,4,0,34.7,60,42246,4.5,186.1,1
2025-04-27,Din Daeng,4,0,31.7,64,50789,4.5,183.6,1
2025-04-27,Khlong Toei,4,0,34.4,82,49953,2.9,190,1
2025-04-27,Lat Phrao,4,0,31.9,72,46105,3.5,190,1
2025-04-27,Phaya Thai,4,0,34,66,43824,3.5,190,1
2025-04-27,Thon Buri,4,0,34.1,65,44973,3.4,190,1
2025-04-28,Bang Kapi,5,0,36.2,68,36351,5.6,190,1
2025-04-28,Bang Khen,5,0,32.7,77,42323,2.2,190,1
2025-04-28,Bang Kho Laem,5,0,36.2,65,34983,6.2,190,1
2025-04-28,Din Daeng,5,0,32.4,68,44474,2.7,190,1
2025-04-28,Khlong Toei,5,0,34.7,81,44950,5.6,190,1
2025-04-28,Lat Phrao,5,0,37.3,85,40223,2.3,190,1
2025-04-28,Phaya Thai,5,0,35.3,70,43613,3.6,190,1
2025-04-28,Thon Buri,5,0,29.4,83,27156,7.4,177.7,1
2025-04-29,Bang Kapi,6,0,32.9,69,46178,4.4,170.5,1
2025-04-29,Bang Khen,6,0,33.5,79,36545,3,190,1
2025-04-29,Bang Kho Laem,6,0,33.5,77,40614,3.5,188.5,1
2025-04-29,Din Daeng,6,0,32.9,67,57848,1.1,190,1
2025-04-29,Khlong Toei,6,0,34.9,80,43168,3.6,190,1
2025-04-29,Lat Phrao,6,0,32.8,67,49199,5.2,190,1
2025-04-29,Phaya Thai,6,0,32.5,57,39249,4.3,190,1
2025-04-29,Thon Buri,6,0,32.4,73,49233,5.4,178.7,1
2025-04-30,Bang Kapi,0,0,36.8,85,29068,4.1,190,1
2025-04-30,Bang Khen,0,0,31.3,61,39418,6.4,190,1
2025-04-30,Bang Kho Laem,0,0,31.5,70,61461,7.3,183.9,1
2025-04-30,Din Daeng,0,0,37.5,81,48787,4.3,190,1
2025-04-30,Khlong Toei,0,0,34,71,57944,3.3,190,1
2025-04-30,Lat Phrao,0,0,35.1,69,44068,2.8,190,1
2025-04-30,Phaya Thai,0,0,30.4,72,47797,5.3,190,1
2025-04-30,Thon Buri,0,0,33.6,65,45425,6.9,190,1
2025-05-01,Bang Kapi,1,0,30.9,56,53771,5.3,185.9,1
2025-05-01,Bang Khen,1,0,33.7,67,36563,2.5,188.8,1
2025-05-01,Bang Kho Laem,1,0,33,74,32820,5.2,190,1
2025-05-01,Din Daeng,1,0,31.7,63,52588,3.9,190,1
2025-05-01,Khlong Toei,1,0,31.8,72,46481,2.8,190,1
2025-05-01,Lat Phrao,1,0,32.4,69,40593,2.7,190,1
2025-05-01,Phaya Thai,1,0,31.6,67,50722,2.3,190,1
2025-05-01,Thon Buri,1,0,35.5,76,44639,4,189.2,1
2025-05-02,Bang Kapi,2,0,27.9,85,39257,1,187.7,1
2025-05-02,Bang Khen,2,0,35.1,61,40865,6.3,190,1
2025-05-02,Bang Kho Laem,2,0,38.3,80,44534,5.6,190,1
2025-05-02,Din Daeng,2,0,36.7,66,31115,3.8,190,1
2025-05-02,Khlong Toei,2,0,33.3,63,66023,2.5,190,1
2025-05-02,Lat Phrao,2,0,33.3,80,32931,1,190,1
2025-05-02,Phaya Thai,2,0,31.9,70,48079,3.5,190,1
2025-05-02,Thon Buri,2,0,34.3,68,40431,5.3,190,1
2025-05-03,Bang Kapi,3,0,32.4,88,34971,1.8,190,1
2025-05-03,Bang Khen,3,0,31.3,70,47056,5.8,190,1
2025-05-03,Bang Kho Laem,3,0,31.6,78,35146,5,183.2,1
2025-05-03,Din Daeng,3,0,33.9,73,46141,3.1,190,1
2025-05-03,Khlong Toei,3,0,34.6,71,36312,4.6,190,1
2025-05-03,Lat Phrao,3,0,33.7,77,34061,6,190,1
2025-05-03,Phaya Thai,3,0,32.9,71,38874,3.1,190,1
2025-05-03,Thon Buri,3,0,33,67,43534,2.7,190,1
2025-05-04,Bang Kapi,4,0,31.6,63,55428,5.7,179.3,1
2025-05-04,Bang Khen,4,0,38.2,76,43371,4,190,1
2025-05-04,Bang Kho Laem,4,0,36.6,71,45379,6.7,190,1
2025-05-04,Din Daeng,4,0,36.8,63,48590,2.8,190,1
2025-05-04,Khlong Toei,4,0,38.9,68,45719,3.9,190,1
2025-05-04,Lat Phrao,4,0,35.8,81,54650,2.9,190,1
2025-05-04,Phaya Thai,4,0,32.8,81,47578,6.2,190,1
2025-05-04,Thon Buri,4,0,35.4,88,45490,6.8,185.3,1
2025-05-05,Bang Kapi,5,0,34.1,71,46263,4.7,187.8,1
2025-05-05,Bang Khen,5,0,35.2,68,44478,7.1,190,1
2025-05-05,Bang Kho Laem,5,0,34.5,57,41328,4.5,190,1
2025-05-05,Din Daeng,5,0,32.6,71,43332,4.7,187.3,1
2025-05-05,Khlong Toei,5,0,34.9,79,55551,6.1,190,1
2025-05-05,Lat Phrao,5,0,31.1,78,34985,4.4,168.5,1
2025-05-05,Phaya Thai,5,0,29.6,77,57526,3.7,190,1
2025-05-05,Thon Buri,5,0,37.3,69,37106,4.6,190,1
2025-05-06,Bang Kapi,6,0,35.7,60,52547,4.1,190,1
2025-05-06,Bang Khen,6,0,32.8,86,35551,7,190,1
2025-05-06,Bang Kho Laem,6,0,37.5,67,39959,5.1,190,1
2025-05-06,Din Daeng,6,0,35.9,70,49208,5.7,190,1
2025-05-06,Khlong Toei,6,0,29.4,70,42499,4.7,185.3,1
2025-05-06,Lat Phrao,6,0,35.8,77,44192,5.9,190,1
2025-05-06,Phaya Thai,6,0,37.5,89,51258,6.2,190,1
2025-05-06,Thon Buri,6,0,36.8,62,46118,5,190,1
2025-05-07,Bang Kapi,0,0,30.5,71,57143,5,190,1
2025-05-07,Bang Khen,0,0,34.2,70,39579,1.6,190,1
2025-05-07,Bang Kho Laem,0,0,37.3,78,46330,4.5,190,1
2025-05-07,Din Daeng,0,0,33.7,55,46183,3.3,190,1
2025-05-07,Khlong Toei,0,0,36.3,73,53501,3.2,190,1
2025-05-07,Lat Phrao,0,0,31.3,75,49619,4,188.6,1
2025-05-07,Phaya Thai,0,0,32.7,69,48063,4.4,190,1
2025-05-07,Thon Buri,0,0,32.4,85,34209,5.5,190,1
2025-05-08,Bang Kapi,1,0,35.9,72,46482,5.3,190,1
2025-05-08,Bang Khen,1,0,33.2,83,44057,4.1,190,1
2025-05-08,Bang Kho Laem,1,0,30.7,70,41263,5.4,190,1
2025-05-08,Din Daeng,1,0,37.3,81,50487,4.6,190,1
2025-05-08,Khlong Toei,1,0,33.2,53,55533,4,190,1
2025-05-08,Lat Phrao,1,0,32.8,76,46596,6.3,182.5,1
2025-05-08,Phaya Thai,1,0,31.2,81,44206,5.2,190,1
2025-05-08,Thon Buri,1,0,31.7,56,29886,3.3,190,1
2025-05-09,Bang Kapi,2,0,34.8,77,43448,1.6,190,1
2025-05-09,Bang Khen,2,0,35.3,77,51387,5.5,190,1
2025-05-09,Bang Kho Laem,2,0,34.8,63,40385,5.7,190,1
2025-05-09,Din Daeng,2,0,32.4,83,53621,5.1,190,1
2025-05-09,Khlong Toei,2,0,37.2,73,46148,5.1,190,1
2025-05-09,Lat Phrao,2,0,30.9,67,51690,4.9,190,1
2025-05-09,Phaya Thai,2,0,35.3,82,57263,7.2,190,1
2025-05-09,Thon Buri,2,0,34.5,65,54453,6.3,190,1
2025-05-10,Bang Kapi,3,0,33.5,61,45082,2.8,190,1
2025-05-10,Bang Khen,3,0,29.7,71,51952,4.8,186.3,1
2025-05-10,Bang Kho Laem,3,0,33.7,78,48188,3.9,190,1
2025-05-10,Din Daeng,3,0,31,78,40648,5.1,184.5,1
2025-05-10,Khlong Toei,3,0,31.1,66,42578,3,190,1
2025-05-10,Lat Phrao,3,0,35.5,62,47544,5.7,190,1
2025-05-10,Phaya Thai,3,0,33.7,69,46850,3,190,1
2025-05-10,Thon Buri,3,0,32.9,57,35502,5.6,187.6,1
2025-05-11,Bang Kapi,4,0,37.8,71,34672,5.2,190,1
2025-05-11,Bang Khen,4,0,32.5,87,42408,3.2,190,1
2025-05-11,Bang Kho Laem,4,0,33.2,74,37783,5.7,183.8,1
2025-05-11,Din Daeng,4,0,34.7,71,38962,8.1,190,1
2025-05-11,Khlong Toei,4,0,31.7,79,41743,2.8,190,1
2025-05-11,Lat Phrao,4,0,34.2,67,47153,3.7,190,1
2025-05-11,Phaya Thai,4,0,34.5,68,56370,3.9,190,1
2025-05-11,Thon Buri,4,0,34.8,69,49346,5,190,1
2025-05-12,Bang Kapi,5,0,35.9,80,44213,4,190,1
2025-05-12,Bang Khen,5,0,34.9,83,50117,4.8,190,1
2025-05-12,Bang Kho Laem,5,0,34.3,69,36969,6.1,190,1
2025-05-12,Din Daeng,5,0,32.6,69,42288,3.9,190,1
2025-05-12,Khlong Toei,5,0,31.5,80,50164,3.6,190,1
2025-05-12,Lat Phrao,5,0,33.3,81,34669,4.4,190,1
2025-05-12,Phaya Thai,5,0,34.2,81,46075,6.1,190,1
2025-05-12,Thon Buri,5,0,31.5,75,41153,4.6,189.2,1
2025-05-13,Bang Kapi,6,0,34.2,71,42144,5.4,190,1
2025-05-13,Bang Khen,6,0,32.8,79,55163,5.6,171.6,1
2025-05-13,Bang Kho Laem,6,0,32.2,67,36431,4.3,160,1
2025-05-13,Din Daeng,6,0,36.5,76,44514,5.6,190,1
2025-05-13,Khlong Toei,6,0,37.3,72,47737,1.5,190,1
2025-05-13,Lat Phrao,6,0,33.5,81,42133,3.2,190,1
2025-05-13,Phaya Thai,6,0,33.6,84,49614,5.3,183.8,1
2025-05-13,Thon Buri,6,0,31.9,68,28621,6.5,188,1
2025-05-14,Bang Kapi,0,0,35.5,76,59216,3.6,190,1
2025-05-14,Bang Khen,0,0,37.4,60,41936,4.9,190,1
2025-05-14,Bang Kho Laem,0,0,33.4,73,50835,7,188.5,1
2025-05-14,Din Daeng,0,0,34.2,70,36127,2.5,190,1
2025-05-14,Khlong Toei,0,0,32.5,71,50451,2.9,190,1
2025-05-14,Lat Phrao,0,0,33.2,70,35777,3.9,190,1
2025-05-14,Phaya Thai,0,0,34.4,71,48127,3.5,190,1
2025-05-14,Thon Buri,0,0,32.5,65,38223,4.4,184.4,1
2025-05-15,Bang Kapi,1,0,28.7,83,57752,4.1,190,1
2025-05-15,Bang Khen,1,0,34.2,92,45162,3.8,190,1
2025-05-15,Bang Kho Laem,1,0,31.5,71,35307,6.5,190,1
2025-05-15,Din Daeng,1,0,36.8,73,59141,5.1,190,1
2025-05-15,Khlong Toei,1,0,35.7,68,43230,5.6,190,1
2025-05-15,Lat Phrao,1,0,29.9,79,38788,6.1,188.8,1
2025-05-15,Phaya Thai,1,0,32,77,51533,4.2,190,1
2025-05-15,Thon Buri,1,0,31.3,71,39066,5.5,173.5,1
2025-05-16,Bang Kapi,2,0,35.8,64,44229,5.9,190,1
2025-05-16,Bang Khen,2,0,29.7,79,32054,3.5,190,1
2025-05-16,Bang Kho Laem,2,0,35.7,90,55873,5.8,190,1
2025-05-16,Din Daeng,2,0,33.5,80,45120,6.7,190,1
2025-05-16,Khlong Toei,2,0,33,65,51423,3.3,190,1
2025-05-16,Lat Phrao,2,0,32.5,72,45790,3.4,190,1
2025-05-16,Phaya Thai,2,0,30.7,72,58244,6.2,190,1
2025-05-16,Thon Buri,2,0,30.5,80,40844,4.4,190,1
2025-05-17,Bang Kapi,3,0,28.9,67,48782,2.8,189,1
2025-05-17,Bang Khen,3,0,33.9,85,51139,4.3,190,1
2025-05-17,Bang Kho Laem,3,0,35.8,68,40593,8.3,190,1
2025-05-17,Din Daeng,3,0,33.8,59,51814,5,190,1
2025-05-17,Khlong Toei,3,0,38.8,76,36847,3.6,190,1
2025-05-17,Lat Phrao,3,0,34.9,79,46931,4.1,190,1
2025-05-17,Phaya Thai,3,0,33,73,44447,2.8,190,1
2025-05-17,Thon Buri,3,0,36.4,70,47675,3,190,1
2025-05-18,Bang Kapi,4,0,35.4,77,42140,5.6,190,1
2025-05-18,Bang Khen,4,0,33.6,61,39651,5,190,1
2025-05-18,Bang Kho Laem,4,0,34,74,33897,4.4,188.6,1
2025-05-18,Din Daeng,4,0,39.8,62,45806,2.6,190,1
2025-05-18,Khlong Toei,4,0,39.2,62,38833,6.1,190,1
2025-05-18,Lat Phrao,4,0,34.3,73,36834,5.3,190,1
2025-05-18,Phaya Thai,4,0,30,59,46364,5.7,190,1
2025-05-18,Thon Buri,4,0,35.8,81,34323,4.3,190,1
2025-05-19,Bang Kapi,5,0,34.3,64,46911,3.2,190,1
2025-05-19,Bang Khen,5,0,31.7,76,46294,5.8,183.9,1
2025-05-19,Bang Kho Laem,5,0,33.5,85,32839,5.9,186.4,1
2025-05-19,Din Daeng,5,0,33.6,61,50857,4,190,1
2025-05-19,Khlong Toei,5,0,32.6,64,54629,5.8,187.6,1
2025-05-19,Lat Phrao,5,0,32.3,74,51059,5,190,1
2025-05-19,Phaya Thai,5,0,30.6,67,52180,5.4,185.2,1
2025-05-19,Thon Buri,5,0,34,80,41433,6.3,190,1
2025-05-20,Bang Kapi,6,0,35.4,73,52634,3.2,190,1
2025-05-20,Bang Khen,6,0,36.1,83,52933,5.1,190,1
2025-05-20,Bang Kho Laem,6,0,31.5,75,41516,6.3,178.4,1
2025-05-20,Din Daeng,6,0,37.5,93,56689,6.1,190,1
2025-05-20,Khlong Toei,6,0,35.6,82,48373,4,190,1
2025-05-20,Lat Phrao,6,0,34.2,81,50105,3.9,190,1
2025-05-20,Phaya Thai,6,0,32.9,75,51415,3.1,187.8,1
2025-05-20,Thon Buri,6,0,33.5,71,31766,4.4,187.9,1
2025-05-21,Bang Kapi,0,0,31.5,57,40605,2.9,190,1
2025-05-21,Bang Khen,0,0,40,94,33020,4.3,190,1
2025-05-21,Bang Kho Laem,0,0,32.6,72,49632,5,190,1
2025-05-21,Din Daeng,0,0,29.1,85,61911,2.9,190,1
2025-05-21,Khlong Toei,0,0,36.5,73,53878,2.6,190,1
2025-05-21,Lat Phrao,0,0,34.2,73,36620,3.5,190,1
2025-05-21,Phaya Thai,0,0,31.2,73,52338,5.4,190,1
2025-05-21,Thon Buri,0,0,30,75,36249,5.9,162,1
2025-05-22,Bang Kapi,1,1,31,66,43951,4.8,189,1
2025-05-22,Bang Khen,1,1,35.1,88,47701,4.7,190,1
2025-05-22,Bang Kho Laem,1,1,37,78,49117,3.2,183.9,1
2025-05-22,Din Daeng,1,1,33.5,84,49024,5.6,190,1
2025-05-22,Khlong Toei,1,1,33.6,65,49073,3.4,190,1
2025-05-22,Lat Phrao,1,1,34.1,70,43623,6.3,190,1
2025-05-22,Phaya Thai,1,1,31.2,67,48862,4.3,190,1
2025-05-22,Thon Buri,1,1,29.5,71,37127,4.2,172.1,1
2025-05-23,Bang Kapi,2,0,32.1,81,38672,3.8,190,1
2025-05-23,Bang Khen,2,0,32.7,69,34783,4.9,186.1,1
2025-05-23,Bang Kho Laem,2,0,31.4,67,36679,2.8,188.4,1
2025-05-23,Din Daeng,2,0,29.9,77,63952,4.1,190,1
2025-05-23,Khlong Toei,2,0,32.9,72,45305,3.8,190,1
2025-05-23,Lat Phrao,2,0,35.5,73,37521,7.3,190,1
2025-05-23,Phaya Thai,2,0,31,67,58099,4.3,190,1
2025-05-23,Thon Buri,2,0,34.4,86,37517,5.4,190,1
2025-05-24,Bang Kapi,3,0,36.4,79,37866,5.4,190,1
2025-05-24,Bang Khen,3,0,31.9,70,54422,3,177.9,1
2025-05-24,Bang Kho Laem,3,0,32.7,60,51890,4.7,177.8,1
2025-05-24,Din Daeng,3,0,31.6,72,46971,6.3,190,1
2025-05-24,Khlong Toei,3,0,38.1,73,55598,4.1,190,1
2025-05-24,Lat Phrao,3,0,31.9,80,30321,4.3,190,1
2025-05-24,Phaya Thai,3,0,33,76,48785,6.2,190,1
2025-05-24,Thon Buri,3,0,32.8,69,29081,5.1,187.9,1
2025-05-25,Bang Kapi,4,0,35.4,95,49064,4.9,190,1
2025-05-25,Bang Khen,4,0,30.1,72,43646,3.3,186.3,1
2025-05-25,Bang Kho Laem,4,0,33,85,28514,4.9,190,1
2025-05-25,Din Daeng,4,0,34.1,78,54530,5.5,190,1
2025-05-25,Khlong Toei,4,0,35.9,93,53301,5.5,190,1
2025-05-25,Lat Phrao,4,0,34.6,68,37814,5.9,190,1
2025-05-25,Phaya Thai,4,0,32.5,70,45044,2.3,190,1
2025-05-25,Thon Buri,4,0,35.6,69,51610,4.9,190,1
